KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,URBANICITY,CLAIM_FLAG
0.0,1958.0,41.0,2.0,15.0,23344.0,147172.0,yes,m,z_high school,z_blue collar,private,7930.0,1.0,pickup,0.0,0.0,no,1.0,2862.5,1.0,highly urban/ urban,yes
0.0,1962.0,37.0,0.0,16.0,43290.0,158771.0,yes,z_f,bachelors,z_blue collar,private,23640.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1950.0,48.0,0.0,10.0,48737.0,220264.0,yes,m,bachelors,manager,private,11220.0,9.0,pickup,0.0,0.0,no,1.0,0.0,1.0,highly urban/ urban,no
0.0,1952.0,47.0,0.0,12.0,64259.0,202031.0,yes,m,z_high school,clerical,private,25100.0,16.0,minivan,9526.0,4.0,no,3.0,0.0,9.0,highly urban/ urban,no
0.0,1957.0,41.0,0.0,12.0,110386.0,335488.0,yes,m,masters,,commercial,16640.0,1.0,van,0.0,0.0,no,2.0,2862.5,14.0,highly urban/ urban,yes
0.0,1950.0,49.0,0.0,12.0,53765.0,0.0,z_no,z_f,bachelors,professional,private,12360.0,4.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1958.0,41.0,0.0,6.0,12541.0,0.0,z_no,m,<high school,clerical,private,7500.0,1.0,minivan,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1952.0,47.0,0.0,12.0,104271.0,265153.0,yes,m,masters,,commercial,36120.0,4.0,panel truck,0.0,0.0,no,0.0,0.0,11.0,highly urban/ urban,no
0.0,1969.0,30.0,2.0,11.0,26226.0,165178.0,yes,z_f,z_high school,clerical,private,23610.0,4.0,z_suv,0.0,0.0,no,1.0,0.0,1.0,z_highly rural/ rural,no
0.0,1955.0,44.0,1.0,11.0,67278.0,220556.0,yes,z_f,masters,lawyer,private,20210.0,1.0,minivan,0.0,0.0,no,0.0,0.0,16.0,z_highly rural/ rural,no
0.0,1953.0,46.0,0.0,10.0,104990.0,306540.0,z_no,z_f,bachelors,professional,private,16080.0,13.0,z_suv,0.0,0.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,6.0,89948.0,0.0,z_no,z_f,bachelors,professional,private,18160.0,7.0,z_suv,0.0,0.0,no,4.0,0.0,9.0,highly urban/ urban,no
0.0,1966.0,33.0,1.0,12.0,111427.0,321483.0,yes,z_f,masters,,commercial,28180.0,1.0,van,0.0,0.0,no,3.0,0.0,4.0,highly urban/ urban,no
0.0,1965.0,34.0,2.5,12.0,29431.0,143149.0,yes,z_f,<high school,clerical,private,22560.0,1.0,minivan,0.0,0.0,no,1.0,0.0,8.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,14.0,44790.0,205463.0,yes,z_f,masters,,commercial,19800.0,4.0,pickup,11620.0,1.0,no,4.0,0.0,9.0,highly urban/ urban,no
0.0,1956.0,43.0,2.0,11.0,76159.0,0.0,z_no,z_f,bachelors,professional,private,19750.0,4.0,z_suv,0.0,0.0,yes,0.0,1807.0,8.0,highly urban/ urban,yes
0.0,1936.0,62.0,0.0,6.0,107734.0,0.0,z_no,z_f,phd,lawyer,private,18470.0,3.0,z_suv,0.0,0.0,no,0.0,0.0,15.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,3.0,0.0,160629.0,z_no,m,<high school,student,commercial,5700.0,11.0,pickup,0.0,0.0,no,5.0,2862.5,1.0,highly urban/ urban,yes
0.0,1963.0,36.0,2.0,12.0,25282.0,0.0,z_no,z_f,z_high school,clerical,private,11160.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1951.0,47.0,0.0,11.0,18549.0,116136.0,yes,m,masters,lawyer,private,12800.0,7.0,minivan,0.0,0.0,no,0.0,0.0,14.0,highly urban/ urban,no
0.0,1948.0,50.0,0.0,14.0,53526.0,147191.0,yes,m,z_high school,clerical,commercial,17300.0,13.0,van,0.0,0.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,9.0,50166.0,187297.0,z_no,m,z_high school,z_blue collar,commercial,11620.0,1.0,pickup,11620.0,3.0,yes,0.0,0.0,1.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,8.0,73872.0,245878.0,yes,z_f,masters,lawyer,private,20240.0,4.0,sports car,0.0,0.0,no,0.0,0.0,16.0,z_highly rural/ rural,no
0.0,1949.0,50.0,0.0,14.0,73343.0,254600.0,yes,z_f,z_high school,manager,private,20010.0,1.0,minivan,4179.0,2.0,no,4.0,0.0,8.0,highly urban/ urban,no
0.0,1956.0,43.0,2.0,15.0,49849.0,0.0,z_no,z_f,masters,lawyer,private,13130.0,1.0,z_suv,3622.0,3.0,no,4.0,2862.5,20.0,highly urban/ urban,yes
0.0,1960.0,39.0,1.0,16.0,12054.0,0.0,yes,z_f,<high school,student,commercial,15760.0,4.0,pickup,1738.0,2.0,yes,4.0,2862.5,1.0,highly urban/ urban,yes
0.0,1956.0,43.0,2.5,14.0,48184.0,209188.0,yes,z_f,z_high school,z_blue collar,commercial,14530.0,12.0,sports car,6891.0,2.0,no,5.0,0.0,1.0,highly urban/ urban,no
0.0,1939.0,60.0,2.5,18.0,78936.0,235670.0,yes,z_f,masters,lawyer,private,20350.0,6.0,z_suv,0.0,0.0,no,0.0,2862.5,15.0,highly urban/ urban,yes
0.0,1944.0,55.0,0.0,3.0,0.0,0.0,z_no,m,<high school,student,private,7000.0,4.0,pickup,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1959.0,40.0,0.0,10.0,78914.0,229055.0,z_no,z_f,bachelors,manager,private,5500.0,10.0,z_suv,6803.0,2.0,no,6.0,0.0,10.0,highly urban/ urban,no
0.0,1960.0,39.0,0.0,6.0,77125.0,210840.0,yes,z_f,bachelors,clerical,private,9570.0,7.0,sports car,0.0,0.0,no,1.0,0.0,13.0,highly urban/ urban,no
0.0,1949.0,49.0,0.0,11.0,38326.0,133010.0,yes,m,masters,lawyer,private,10230.0,4.0,pickup,0.0,0.0,no,0.0,0.0,17.0,highly urban/ urban,no
0.0,1961.0,38.0,0.0,14.0,25835.0,109685.0,yes,m,z_high school,clerical,private,8490.0,6.0,pickup,0.0,0.0,no,1.0,0.0,12.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,12.0,47660.0,180206.0,yes,m,masters,professional,private,11940.0,7.0,pickup,974.0,2.0,no,6.0,0.0,18.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,10.0,123143.0,306368.0,z_no,z_f,masters,manager,private,24930.0,4.0,minivan,0.0,0.0,no,3.0,0.0,14.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,8.0,22059.0,123924.0,yes,z_f,<high school,clerical,commercial,21990.0,11.0,pickup,0.0,0.0,no,1.0,0.0,1.0,highly urban/ urban,no
0.0,1963.0,36.0,1.0,12.0,50750.0,0.0,z_no,z_f,masters,manager,private,10170.0,7.0,z_suv,5877.0,3.0,no,7.0,0.0,14.0,highly urban/ urban,no
0.0,1965.0,34.0,1.0,10.0,23571.0,0.0,z_no,m,z_high school,clerical,commercial,12180.0,7.0,pickup,0.0,0.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,3.0,0.0,79913.0,yes,z_f,phd,home maker,private,18110.0,7.0,z_suv,0.0,0.0,no,1.0,0.0,1.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,12.0,35631.0,155972.0,yes,m,z_high school,clerical,private,6040.0,10.0,minivan,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1949.0,50.0,0.0,11.0,129234.0,0.0,z_no,m,phd,doctor,private,21200.0,4.0,van,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,12.0,53526.0,0.0,z_no,z_f,<high school,clerical,private,11650.0,10.0,z_suv,6175.0,1.0,no,2.0,0.0,7.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,14.0,55409.0,162237.0,yes,m,bachelors,z_blue collar,commercial,27890.0,4.0,panel truck,0.0,0.0,no,0.0,0.0,14.0,z_highly rural/ rural,no
0.0,1959.0,40.0,2.0,12.0,35260.0,141167.0,yes,z_f,<high school,z_blue collar,private,9740.0,7.0,z_suv,2235.0,1.0,no,7.5,0.0,1.0,highly urban/ urban,no
0.0,1958.0,40.0,2.5,15.0,48067.0,186025.0,z_no,z_f,bachelors,clerical,private,18120.0,8.0,minivan,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,12.0,64867.0,210631.0,yes,z_f,masters,lawyer,private,12490.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1978.0,69.0,2.0,19.0,97716.0,389344.0,yes,m,bachelors,professional,private,15920.0,13.0,minivan,0.0,0.0,no,2.0,0.0,10.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,10.0,39613.0,159534.0,yes,m,z_high school,z_blue collar,commercial,8460.0,10.0,pickup,7437.0,2.0,no,6.0,0.0,1.0,highly urban/ urban,no
0.0,1962.0,37.0,0.0,11.0,53526.0,160629.0,z_no,m,z_high school,student,private,14130.0,1.0,minivan,0.0,0.0,no,1.0,0.0,8.0,z_highly rural/ rural,no
0.0,1959.0,40.0,0.0,11.0,49780.0,0.0,z_no,z_f,<high school,clerical,private,10500.0,6.0,sports car,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1973.0,26.0,2.5,9.0,33283.0,104323.0,yes,m,bachelors,z_blue collar,commercial,7690.0,10.0,pickup,0.0,0.0,no,2.0,2214.0,16.0,highly urban/ urban,yes
0.0,1954.0,45.0,0.0,11.0,60845.0,0.0,z_no,z_f,bachelors,manager,private,24260.0,4.0,minivan,0.0,0.0,no,0.0,0.0,18.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,7.0,26697.0,134863.0,yes,z_f,<high school,clerical,private,15080.0,6.0,z_suv,0.0,0.0,yes,4.0,0.0,1.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,12.0,136344.0,0.0,z_no,z_f,phd,doctor,private,13160.0,1.0,sports car,0.0,0.0,no,0.0,2862.5,17.0,highly urban/ urban,yes
0.0,1963.0,36.0,0.0,7.0,70313.0,211506.0,yes,z_f,bachelors,professional,private,14960.0,6.0,minivan,7650.0,3.0,no,5.0,0.0,4.0,highly urban/ urban,no
0.0,1954.0,45.0,2.5,15.0,23773.0,0.0,z_no,z_f,z_high school,home maker,commercial,34510.0,7.0,van,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1947.0,52.0,0.0,11.0,115713.0,327167.0,z_no,z_f,bachelors,professional,private,21660.0,6.0,sports car,0.0,0.0,no,0.0,0.0,11.0,z_highly rural/ rural,no
0.0,1958.0,41.0,0.0,8.0,55364.0,0.0,z_no,m,z_high school,clerical,commercial,31390.0,1.0,panel truck,0.0,0.0,no,3.0,0.0,1.0,z_highly rural/ rural,no
0.0,1963.0,36.0,0.0,14.0,27693.0,130324.0,yes,z_f,<high school,clerical,private,11300.0,10.0,sports car,11620.0,1.0,no,4.0,0.0,7.0,highly urban/ urban,no
0.0,1943.0,56.0,0.0,3.0,0.0,103058.0,yes,z_f,bachelors,home maker,private,27890.0,13.0,z_suv,11620.0,2.0,no,0.0,0.0,9.0,highly urban/ urban,no
0.0,1946.0,53.0,1.0,3.0,0.0,0.0,yes,z_f,<high school,student,private,1500.0,10.0,sports car,1175.0,3.0,no,2.0,0.0,7.0,z_highly rural/ rural,no
0.0,1960.0,39.0,0.0,12.0,32936.0,169721.0,z_no,z_f,z_high school,clerical,private,1500.0,6.0,z_suv,0.0,0.0,no,0.0,2862.5,7.0,highly urban/ urban,yes
0.0,1961.0,38.0,0.0,11.0,33151.0,184852.0,yes,z_f,bachelors,professional,private,11530.0,13.0,z_suv,0.0,0.0,no,0.0,0.0,9.0,z_highly rural/ rural,no
0.0,1954.0,45.0,2.5,3.0,0.0,0.0,z_no,m,z_high school,home maker,private,16510.0,4.0,minivan,11620.0,3.0,yes,0.0,2659.0,1.0,highly urban/ urban,yes
0.0,1953.0,46.0,0.0,14.0,24575.0,176282.0,yes,z_f,z_high school,home maker,private,8560.0,10.0,sports car,0.0,0.0,no,0.0,0.0,9.0,z_highly rural/ rural,no
0.0,1956.0,43.0,2.0,16.0,32546.0,200891.0,yes,m,<high school,clerical,private,5800.0,10.0,minivan,0.0,0.0,no,1.0,0.0,5.0,highly urban/ urban,no
0.0,1945.0,54.0,1.0,3.0,0.0,0.0,z_no,z_f,bachelors,home maker,private,18820.0,6.0,z_suv,5537.0,1.0,no,6.0,0.0,9.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,16.0,163158.0,431809.0,yes,m,masters,,commercial,23320.0,10.0,panel truck,0.0,0.0,no,3.0,0.0,19.0,highly urban/ urban,no
0.0,1938.0,61.0,0.0,10.0,58212.0,226638.0,yes,z_f,<high school,z_blue collar,private,13420.0,1.0,sports car,3573.0,3.0,no,3.0,0.0,1.0,z_highly rural/ rural,no
0.0,1949.0,50.0,0.0,7.0,73308.0,240645.0,z_no,m,masters,lawyer,private,18720.0,7.0,van,0.0,0.0,no,2.0,0.0,19.0,z_highly rural/ rural,no
0.0,1936.0,62.0,0.0,12.0,22181.0,185459.0,z_no,z_f,z_high school,clerical,private,17880.0,7.0,sports car,9873.0,3.0,no,5.0,2862.5,1.0,highly urban/ urban,yes
0.0,1946.0,53.0,0.0,15.0,84345.0,264549.0,yes,z_f,bachelors,manager,private,9930.0,4.0,z_suv,0.0,0.0,no,3.0,2862.5,5.0,highly urban/ urban,yes
0.0,1947.0,52.0,0.0,12.0,24590.0,166773.0,yes,m,z_high school,z_blue collar,commercial,10350.0,14.0,minivan,1507.0,1.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,15.0,107808.0,278940.0,yes,z_f,bachelors,manager,commercial,27020.0,7.0,pickup,1780.0,3.0,no,0.0,0.0,6.0,highly urban/ urban,no
0.0,1946.0,53.0,1.0,13.0,52759.0,164906.0,yes,z_f,bachelors,professional,private,24160.0,9.0,minivan,0.0,0.0,no,0.0,0.0,13.0,z_highly rural/ rural,no
0.0,1948.0,51.0,0.0,15.0,76443.0,257889.0,yes,z_f,masters,lawyer,private,25450.0,6.0,z_suv,5958.0,2.0,no,5.0,0.0,8.0,highly urban/ urban,no
0.0,1960.0,39.0,2.0,12.0,59685.0,197089.0,yes,m,z_high school,z_blue collar,commercial,7470.0,7.0,pickup,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1960.0,38.0,0.0,12.0,90647.0,251629.0,yes,z_f,masters,lawyer,private,13740.0,4.0,minivan,8450.0,1.0,no,0.0,0.0,15.0,z_highly rural/ rural,no
0.0,1957.0,42.0,0.0,10.0,43174.0,208811.0,z_no,m,<high school,z_blue collar,commercial,10020.0,13.0,pickup,0.0,0.0,no,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1968.0,31.0,2.0,14.0,30653.0,0.0,z_no,z_f,z_high school,clerical,private,12930.0,13.0,sports car,11620.0,2.0,yes,0.0,1826.0,7.0,highly urban/ urban,yes
0.0,1955.0,44.0,0.0,4.0,146267.0,357184.0,yes,m,masters,,commercial,6720.0,4.0,pickup,0.0,0.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1958.0,41.0,2.0,3.0,0.0,54130.0,z_no,z_f,masters,home maker,private,32090.0,6.0,minivan,0.0,0.0,no,0.0,0.0,17.0,z_highly rural/ rural,no
0.0,1963.0,36.0,2.5,3.0,53526.0,0.0,yes,z_f,z_high school,student,private,1500.0,4.0,z_suv,0.0,0.0,no,5.0,2862.5,10.0,highly urban/ urban,yes
0.0,1951.0,48.0,1.0,10.0,84629.0,308848.0,yes,z_f,bachelors,manager,private,15060.0,7.0,z_suv,9592.0,1.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,13.0,59148.0,162428.0,yes,z_f,z_high school,professional,private,12310.0,1.0,z_suv,8948.0,1.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1953.0,45.0,2.0,17.0,111268.0,288071.0,yes,z_f,masters,lawyer,private,24600.0,1.0,van,11620.0,2.0,yes,2.0,2862.5,10.0,highly urban/ urban,yes
0.0,1952.0,47.0,0.0,10.0,81899.0,232928.0,z_no,m,z_high school,professional,private,14390.0,1.0,minivan,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1958.0,41.0,0.0,10.0,97700.0,0.0,z_no,z_f,bachelors,home maker,private,26250.0,8.0,pickup,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1954.0,45.0,2.5,11.0,1158.0,0.0,yes,z_f,z_high school,student,commercial,6120.0,10.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1946.0,53.0,0.0,15.0,114088.0,306745.0,yes,z_f,z_high school,manager,private,22920.0,10.0,pickup,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,13.0,80621.0,256152.0,yes,z_f,z_high school,professional,private,25700.0,1.0,van,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1948.0,51.0,1.0,12.0,94328.0,327651.0,yes,z_f,masters,lawyer,private,6900.0,3.0,sports car,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1963.0,36.0,2.5,11.0,49703.0,253132.0,z_no,m,masters,,commercial,38425.0,1.0,panel truck,11620.0,1.0,yes,0.0,2862.5,20.0,highly urban/ urban,yes
0.0,1955.0,43.0,0.0,12.0,53526.0,179229.0,z_no,z_f,bachelors,manager,private,8160.0,1.0,z_suv,6836.0,3.0,no,0.0,0.0,6.0,highly urban/ urban,no
0.0,1956.0,43.0,0.0,11.0,53526.0,209570.0,yes,z_f,z_high school,z_blue collar,commercial,13160.0,13.0,minivan,8569.0,3.0,yes,3.0,0.0,1.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,13.0,25289.0,108139.0,yes,z_f,<high school,home maker,private,13850.0,1.0,z_suv,0.0,0.0,no,0.0,2862.5,7.0,highly urban/ urban,yes
0.0,1959.0,40.0,0.0,7.0,95405.0,0.0,z_no,m,masters,,commercial,24220.0,4.0,panel truck,0.0,0.0,no,3.0,0.0,14.0,highly urban/ urban,no
0.0,1968.0,31.0,2.5,14.0,26112.0,117229.0,yes,z_f,<high school,clerical,private,14030.0,3.0,z_suv,0.0,0.0,no,0.0,2862.5,5.0,z_highly rural/ rural,yes
0.0,1967.0,32.0,2.5,13.0,30955.0,111256.0,z_no,z_f,z_high school,clerical,private,7800.0,4.0,z_suv,0.0,0.0,yes,0.0,2832.0,8.0,highly urban/ urban,yes
0.0,1940.0,58.0,0.0,12.0,131560.0,160629.0,z_no,z_f,phd,doctor,private,14870.0,1.0,z_suv,0.0,0.0,no,2.0,2862.5,14.0,highly urban/ urban,yes
0.0,1950.0,49.0,1.0,15.0,89612.0,261946.0,yes,m,masters,professional,commercial,6400.0,10.0,pickup,0.0,0.0,no,0.0,0.0,23.0,highly urban/ urban,no
0.0,1949.0,50.0,0.0,14.0,90566.0,295771.0,z_no,z_f,masters,lawyer,private,23260.0,16.0,van,0.0,0.0,no,0.0,0.0,18.0,highly urban/ urban,no
0.0,1953.0,45.0,2.0,12.0,62447.0,203472.0,z_no,m,z_high school,z_blue collar,commercial,12240.0,7.0,minivan,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,5.0,108701.0,337340.0,yes,z_f,masters,manager,private,12070.0,3.0,z_suv,0.0,0.0,no,0.0,0.0,17.0,highly urban/ urban,no
0.0,1952.0,47.0,0.0,12.0,94774.0,254197.0,z_no,m,z_high school,manager,commercial,21070.0,1.0,van,3460.0,1.0,no,1.0,0.0,13.0,highly urban/ urban,no
0.0,1955.0,43.0,2.0,16.0,72357.0,288115.0,yes,m,bachelors,z_blue collar,commercial,23190.0,1.0,minivan,0.0,0.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1958.0,41.0,0.0,12.0,80718.0,0.0,z_no,z_f,bachelors,professional,private,26480.0,11.0,sports car,8623.0,3.0,no,5.0,0.0,8.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,11.0,140112.0,336063.0,z_no,z_f,phd,,commercial,28380.0,10.0,pickup,0.0,0.0,no,2.0,0.0,17.0,highly urban/ urban,no
0.0,1960.0,39.0,0.0,11.0,19016.0,173712.0,z_no,m,z_high school,professional,commercial,10950.0,13.0,pickup,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1950.0,49.0,0.0,3.0,0.0,0.0,z_no,z_f,z_high school,home maker,private,19810.0,7.0,minivan,0.0,0.0,no,1.0,0.0,1.0,z_highly rural/ rural,no
0.0,1954.0,45.0,0.0,11.0,19909.0,130331.0,yes,z_f,<high school,clerical,private,7990.0,1.0,sports car,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1963.0,36.0,0.0,11.0,4885.0,99107.0,yes,z_f,masters,lawyer,private,7080.0,6.0,z_suv,5486.0,1.0,no,5.0,0.0,17.0,highly urban/ urban,no
0.0,1940.0,59.0,1.0,12.0,119382.0,0.0,z_no,z_f,masters,manager,commercial,24130.0,13.0,pickup,0.0,0.0,no,0.0,2738.0,16.0,highly urban/ urban,yes
0.0,1938.0,60.0,0.0,13.0,89511.0,224350.0,yes,m,masters,,commercial,11380.0,4.0,pickup,4470.0,3.0,no,0.0,0.0,15.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,15.0,107375.0,332673.0,yes,z_f,bachelors,professional,private,19840.0,3.0,z_suv,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,13.0,36947.0,165094.0,yes,z_f,z_high school,clerical,private,6200.0,6.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1965.0,34.0,2.0,13.0,27581.0,0.0,z_no,m,<high school,z_blue collar,commercial,12250.0,4.0,minivan,0.0,0.0,no,6.0,0.0,5.0,z_highly rural/ rural,no
0.0,1941.0,57.0,0.0,14.0,8212.0,0.0,yes,m,<high school,student,private,7200.0,4.0,pickup,0.0,0.0,no,0.0,1146.0,8.0,highly urban/ urban,yes
0.0,1966.0,33.0,1.0,11.0,86187.0,241285.0,z_no,m,bachelors,professional,private,13420.0,16.0,minivan,0.0,0.0,no,1.0,0.0,5.0,z_highly rural/ rural,no
0.0,1947.0,52.0,0.0,12.0,42255.0,0.0,z_no,m,z_high school,z_blue collar,commercial,22280.0,3.0,minivan,0.0,0.0,no,1.0,0.0,12.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,13.0,37646.0,160629.0,yes,z_f,z_high school,clerical,private,16020.0,4.0,z_suv,7462.0,2.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1942.0,57.0,0.0,8.0,53526.0,261901.0,yes,z_f,bachelors,z_blue collar,commercial,32530.0,1.0,minivan,0.0,0.0,no,2.0,0.0,9.0,highly urban/ urban,no
0.0,1962.0,37.0,0.0,11.0,116043.0,0.0,z_no,z_f,bachelors,home maker,private,16800.0,16.0,z_suv,0.0,0.0,no,3.0,0.0,9.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,11.0,89479.0,239934.0,yes,m,bachelors,manager,private,14950.0,10.0,minivan,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1960.0,38.0,0.0,8.0,92917.0,0.0,z_no,m,bachelors,professional,private,15120.0,1.0,minivan,722.0,3.0,no,0.0,0.0,4.0,z_highly rural/ rural,no
0.0,1963.0,36.0,2.5,7.0,29741.0,0.0,z_no,z_f,<high school,clerical,private,8070.0,6.0,z_suv,2797.0,2.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1947.0,51.0,0.0,12.0,3673.0,120377.0,yes,m,z_high school,student,commercial,11180.0,10.0,pickup,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1960.0,39.0,2.0,15.0,61370.0,0.0,z_no,m,masters,manager,commercial,21770.0,6.0,van,11620.0,3.0,yes,0.0,2862.5,12.0,highly urban/ urban,yes
0.0,1948.0,51.0,0.0,13.0,32159.0,195096.0,z_no,z_f,<high school,z_blue collar,private,2600.0,6.0,z_suv,0.0,0.0,yes,2.0,0.0,6.0,z_highly rural/ rural,no
0.0,1959.0,40.0,2.5,14.0,20126.0,138444.0,z_no,z_f,<high school,z_blue collar,private,8260.0,6.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,11.0,44782.0,148676.0,z_no,z_f,<high school,clerical,private,30260.0,3.0,z_suv,0.0,0.0,no,0.0,2862.5,9.0,highly urban/ urban,yes
0.0,1964.0,34.0,2.5,14.0,59828.0,0.0,z_no,z_f,bachelors,z_blue collar,commercial,10880.0,10.0,z_suv,0.0,0.0,no,0.0,0.0,13.0,highly urban/ urban,no
0.0,1958.0,41.0,2.0,14.0,74022.0,247884.0,yes,z_f,masters,manager,private,13000.0,10.0,sports car,4418.0,1.0,no,0.0,0.0,12.0,highly urban/ urban,no
0.0,1963.0,36.0,0.0,11.0,80256.0,235169.0,yes,m,bachelors,z_blue collar,commercial,14860.0,4.0,minivan,2592.0,4.0,no,1.0,0.0,15.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,14.0,6094.0,0.0,yes,m,z_high school,student,commercial,22770.0,4.0,panel truck,2631.0,1.0,no,1.0,0.0,1.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,3.0,0.0,69743.0,yes,z_f,masters,home maker,private,14300.0,1.0,minivan,9062.0,1.0,no,1.0,0.0,11.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,12.0,30085.0,128194.0,yes,m,<high school,clerical,commercial,7200.0,4.0,pickup,0.0,0.0,yes,3.0,2862.5,8.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,11.0,80241.0,0.0,z_no,z_f,masters,lawyer,private,14520.0,4.0,pickup,7628.0,2.0,no,7.0,0.0,11.0,highly urban/ urban,no
0.0,1954.0,44.0,2.0,15.0,46140.0,169084.0,yes,m,z_high school,z_blue collar,commercial,10510.0,1.0,pickup,4276.0,3.0,no,7.0,2862.5,1.0,highly urban/ urban,yes
0.0,1944.0,55.0,0.0,12.0,55673.0,245678.0,yes,z_f,bachelors,z_blue collar,commercial,27400.0,14.0,van,0.0,0.0,no,0.0,0.0,13.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,8.0,32317.0,0.0,z_no,m,z_high school,clerical,private,22450.0,7.0,minivan,3738.0,1.0,no,7.5,2862.5,1.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,9.0,58762.0,0.0,z_no,m,masters,lawyer,private,13320.0,6.0,minivan,5253.0,3.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1939.0,60.0,0.0,15.0,76899.0,270631.0,yes,m,phd,doctor,private,7900.0,4.0,sports car,11620.0,3.0,yes,0.0,0.0,14.0,highly urban/ urban,no
0.0,1959.0,40.0,0.0,12.0,48640.0,0.0,z_no,m,z_high school,z_blue collar,commercial,10360.0,1.0,pickup,0.0,0.0,no,0.0,0.0,4.0,z_highly rural/ rural,no
